URL	LAST ACCESSED
http://quartz.syr.edu/rdlankes/blog/?p=917	2012/07/24 07:20:28
http://blogs.capella.edu/askdoctoraladvising/2009/01/14/a-purpose-lost/	2012/07/24 07:21:08
http://career.ucsb.edu/blog/post/Deciding-a-Major.aspx	2012/07/24 07:22:42
http://blog.vcu.edu/bookremarks/2005/11/possession.html	2012/07/24 07:23:06
http://blog.richmond.edu/anewcomb/2009/08/17/welcome-back/	2012/07/24 07:25:41
http://careers.usc.edu/sc_at_work/2009/09/15/countdown-to-career-fair-fall-2009/	2012/07/24 07:26:12
http://career.ucsb.edu/blog/post/test.aspx	2012/07/24 07:26:18
http://www.hoophouse.msu.edu/blog/?p=148	2012/07/24 07:27:42
http://ers.asu.edu/blog/2010/01/12/skysong/	2012/07/24 07:28:11
http://blogs.lvc.edu/GS/post/New-Serach-Engine-from-Microsoft-BING.aspx	2012/07/24 07:28:37
http://blogs.sos.wa.gov/FromOurCorner/?p=4931	2012/07/24 07:29:27
http://blogs.library.msstate.edu/megaresources/?p=67	2012/07/24 07:30:05
http://mlksymposium.umich.edu/2010/01/18/business-finance-mlk-convocation-exploring-global-connections-celebrating-differences-and-similarities/	2012/07/24 07:30:50
http://blogs.nyu.edu/blogs/ah2007/kalamnamiddleeaststudies/2009/12/egypt_state_of_the_nation.html	2012/07/24 07:35:02
http://blogsandwikis.bentley.edu/themoneyillusion/?p=104	2012/07/24 07:35:11
http://studentblog.worldcampus.psu.edu/index.php/2009/10/from-shakespeare-to-golden-gophers-homecoming-2009/	2012/07/24 07:35:40
http://www.cs.virginia.edu/~evans/cs3102/?page_id=9	2012/07/24 07:35:45
http://clubs.uci.edu/uncultivatedrabbits/blog/?p=217	2012/07/24 07:36:01
http://csamp.tamucc.edu/lsampsymposium2009/	2012/07/24 07:38:00
http://www.cst.edu/news/2010/01/24/cst-star-of-the-week-vera-alice-bagneris/	2012/07/24 07:38:07
http://www.cio.wisc.edu/blog/post/UW-Law-Days.aspx	2012/07/24 07:38:17
http://parallax.sci.csupomona.edu/wordpress_sps/?p=93	2012/07/24 07:38:27
http://www.cio.wisc.edu/blog/post/the-connected-life.aspx	2012/07/24 07:38:28
http://blogs.lvc.edu/GS/post/Bonus-Boosters.aspx	2012/07/24 07:38:40
http://websi.its-sby.edu/sesindo/?p=138	2012/07/24 07:38:43
http://blogs.nyu.edu/blogs/af76/tischspecialprograms/2008/02/casey_crowley_in_shanghai.html	2012/07/24 07:39:05
http://hadluzblog.sals.edu/index.php/2008/02/19/book-title-march-meeting/	2012/07/24 07:39:19
http://blogs.lvc.edu/GS/post/US-considers-costly-switch-to-international-accounting-rules.aspx	2012/07/24 07:39:27
http://sundial.csun.edu/2005/02/kcsnexpandsaudience/	2012/07/24 07:39:48
http://blogs.lvc.edu/GS/post/Barbara-A-Ringer-artists-should-be-properly-rewarded-for-their-work.aspx	2012/07/24 07:39:51
http://archives.blogs.delaware.gov/2010/02/02/ahh-you-mean-im-not-really-married/	2012/07/24 07:40:37
http://paradise.utah.gov/?p=214	2012/07/24 07:40:47
http://moneymanagement.unt.edu/pdf/documents/sixsteps.pdf	2012/07/24 07:41:44
http://www.enrollment.cmu.edu/admission/blogs/daniela/2008/06/my-sisters-graduation-experien.html	2012/07/24 07:42:09
http://cms.colum.edu/students/archives/2009/02/the_absolutely.php	2012/07/24 07:42:53
http://wordpress.morningside.edu/olson/2009/07/14/katies-reflection/	2012/07/24 07:43:05
http://www.hacks.arizona.edu/2007/09/what-is-ldap/	2012/07/24 07:44:17
http://hebs.dce.harvard.edu/?p=167	2012/07/24 07:45:01
http://blogs.oberlin.edu/about/alumni/8_questions_for.shtml	2012/07/24 07:47:32
http://blogs.musc.edu/womenspeak/post/2009/01/Where%E2%80%99s-my-Mojo-a-Review-of-Female-Sexual-Dysfunction.aspx	2012/07/24 07:48:26
http://www.wm.edu/so/federalistsociety/?p=52	2012/07/24 07:48:47
http://bizhonors.tamu.edu/index.php/2007/10/08/nick-fluellen-ventures-into-the-real-estate-world/	2012/07/24 07:49:13
http://personal-pages.lvc.edu/sayers-blog/post/Two-Conference-Stories.aspx	2012/07/24 07:51:21
http://library.bridgew.edu/mt/max/2007/01/merger_of_wiley_and_blackwell.html	2012/07/24 07:51:59
http://sji2009.personal.asu.edu/wordpress/2009/06/psychological-trauma-character-manipulation-associated-with-reality-tv/	2012/07/24 07:52:43
http://sga.wheatonma.edu/blogs/2010/01/23/beyond-balfour-2/	2012/07/24 07:53:06
http://news.lorainesacademy.edu/news/drugs/acetaminophen/	2012/07/24 07:53:20
http://software.unh.edu/2009/07/06/rank-function-in-plsql/	2012/07/24 07:54:17
http://www.cio.wisc.edu/blog/post/My-first-posting.aspx	2012/07/24 07:55:15
http://agblog.ok.gov/2009/06/02/scientist-warns-going-back-to-19th-centure-agriculture-will-not-feed-us/	2012/07/24 07:55:23
http://filmstudies.blogs.brynmawr.edu/2009/01/30/secret-cinema-early-educational-classroom-films-of-the-silent-era-2009-edition-live-music-at-the-secret-cinema-at-moore/	2012/07/24 07:56:08
http://imap.usc.edu/?p=135	2012/07/24 07:56:57
http://thementalnote.ucla.edu/?p=82	2012/07/24 07:57:01
http://myportfolio.usc.edu/apschiff/2009/09/i_have_a_dream_how_young_hollywood_is_distorting_the_traditional_american_dream.html	2012/07/24 07:57:21
http://library.humboldt.edu/blogs/tea/?p=59	2012/07/24 07:57:40
http://phe.rockefeller.edu/barcode/blog/2006/10/06/test-flying-dna-barcode-identification/	2012/07/24 07:57:40
http://publicaffairs.virginia.edu/uvatodayblog/abroad/?p=106	2012/07/24 07:59:12
http://wagner.nyu.edu/blog/2009/04/healthcare-organizational-change-you-can-measure----and-believe.html	2012/07/24 07:59:12
http://css.cdm.depaul.edu/post/2009/12/02/Change-of-Plans-Starcraft-AI-Tournament-To-Replace-Virtual-Robotics.aspx	2012/07/24 08:00:17
http://odyssey.cdh.ucla.edu/2008/01/green-computing-and-baby-otters/	2012/07/24 08:00:33
http://blogs.brandeis.edu/lifesci/2008/11/18/remote-controlling-your-office-computer-from-home/	2012/07/24 08:02:30
http://visions.mst.edu/2009/01/n_is_for_nowledge_f_is_for_fis.html	2012/07/24 08:02:41
http://career.ucsb.edu/blog/post/Taking-A-Year-Off.aspx	2012/07/24 08:05:10
http://scs.student.virginia.edu/~bhoos/wordpress/?p=520	2012/07/24 08:05:13
http://blogs.ups.edu/cesblogs/2009/10/27/networking-building-relationships-building-careers/	2012/07/24 08:05:22
http://wiu.edu/cofac/dean/blog/?p=165	2012/07/24 08:05:29
http://blogs.lvc.edu/GS/post/Science-and-Math-scores-compared-to-rest-of-world.aspx	2012/07/24 08:05:51
http://staff.washington.edu/oren/blog/2004/04/you-cant-send-s.html	2012/07/24 08:06:21
http://blogs.musc.edu/womenspeak/post/2010/01/Free-talk-on-women-as-lovers.aspx	2012/07/24 08:06:23
http://www.lib.auburn.edu/news/58/from-the-dean-4	2012/07/24 08:07:14
http://www.engineering.columbia.edu/columbia-university-builds-hybrid-solar-cell	2012/07/24 08:08:04
http://career.ucsb.edu/blog/post/T-of-A.aspx	2012/07/24 08:09:31
http://techlawforum.scu.edu/post.cfm/attorney-newly-merged-in-and-entire-firm-disqualified-in-dram-suit	2012/07/24 08:09:37
http://weblogs.jomc.unc.edu/healthblog/?p=10	2012/07/24 08:09:45
http://education.uncc.edu/strategicplan/post/Second-Draft-College-of-Education-Goals-2010-2015.aspx	2012/07/24 08:09:49
http://paradise.utah.gov/?p=237	2012/07/24 08:10:48
http://bspl.sals.edu/index.php/policies/	2012/07/24 08:11:25
http://blogs.som.yale.edu/archives/180	2012/07/24 08:12:03
http://career.ucsb.edu/blog/post/Society-of-Leadership-and-Success.aspx	2012/07/24 08:13:10
http://artsandsciences.virginia.edu/meredithwoo/blog/mr-wilsons-university/	2012/07/24 08:13:33
http://personal-pages.lvc.edu/sayers-blog/post/Sabzi-(Vegetable)-Market-in-Gaya.aspx	2012/07/24 08:13:47
http://lib.colostate.edu/blogs/libraryconnection/2007/03/free_culture_vs_permission_cul_1.html	2012/07/24 08:15:11
http://blogs.cornellcollege.edu/cornell-fellows/2009/06/24/week-1-hoopla-the-gazette/	2012/07/24 08:16:06
http://www.law.indiana.edu/lawlibrary/blawg/?p=747	2012/07/24 08:16:56
http://www.lib.unc.edu/blogs/ncm/index.php/2006/12/28/lifes-luxuries/	2012/07/24 08:17:01
http://www.uvm.edu/~reparent/340/?p=342	2012/07/24 08:17:24
http://random-hall.mit.edu/blog/?idd=1191&qd=urea-formaldehyde-resin	2012/07/24 08:18:26
http://community.asu.edu/exchange/2009/03/invitation-to-forum-on-fedl-stimulus-package-impact-on-az-nonprofits/	2012/07/24 08:18:50
http://neverry.blogs.plymouth.edu/2009/11/19/mixed-emotions-the-downside-of-fantasy-football/	2012/07/24 08:21:13
http://freshmanmonroe.blogs.wm.edu/2009/07/03/land-of-the-free-and-home-of-the-brave/	2012/07/24 08:22:42
http://personal-pages.lvc.edu/sayers-blog/post/A-New-Kind-of-Traffic-Jam.aspx	2012/07/24 08:23:15
http://news.mst.edu/2009/01/searching_for_pervasive_comput.html	2012/07/24 08:25:49
http://blogs.messiah.edu/engineering/archives/4367	2012/07/24 08:26:31
http://econdev.cus.wayne.edu/blog/post/Macomb-County-Foreclosure.aspx	2012/07/24 08:26:44
http://wordsintheirbestorder.blogs.wm.edu/2009/06/12/while-i-am-waiting-for-the-market-to-close/	2012/07/24 08:27:44
http://blogs.sos.wa.gov/FromOurCorner/index.php/2009/10/get-ballots-in-by-election-day/	2012/07/24 08:27:53
http://kiwi.cs.und.edu/?p=12	2012/07/24 08:28:58
http://blogs.lvc.edu/GS/post/CORRECTIONS-TO-6TH-EDITION-OF-APA-MANUAL.aspx	2012/07/24 08:29:05
http://blogs.law.stanford.edu/admissions/2009/12/15/getting-started/	2012/07/24 08:30:00
http://philosophy.missouri.edu/show-me/?p=158	2012/07/24 08:30:05
http://www.vanderbilt.edu/magazines/peabody-reflector/2009/06/lessons-learned/	2012/07/24 08:30:19
http://www.bbugs.gatech.edu/committees/life-evaluating-emerging-technologies-will-the-changing-health-care-environment-influence-how-biomedical-technologies-are-evaluated	2012/07/24 08:31:17
http://anim.usc.edu/newsblog/?p=8	2012/07/24 08:31:53
http://sites.history.msu.edu/historychair/2008/11/20/peter-alegi-sean-forner-karrin-hanshew-and-john-waller-win-msu-research-fellowships/	2012/07/24 08:33:25
http://jewishstudies.wisc.edu/10th-annual-greenfield-summer-institute/	2012/07/24 08:33:43
http://blogs.musc.edu/womenspeak/post/2008/12/Have-a-%E2%80%9CPlan-B%E2%80%9D-to-Back-Up-Your-Birth-Control.aspx	2012/07/24 08:34:18
http://agblog.ok.gov/2010/02/10/oklahoma-cattlewomens-recipe-of-the-week-sonoma-ranch-steak-salad/	2012/07/24 08:34:30
http://blog.academia.edu/2009/10/09/new-features-and-an-engineering-job/	2012/07/24 08:34:36
http://liba.edu/bpc/bpcblog/?p=14	2012/07/24 08:36:49
http://news.rollins.edu/journals/aditya/2009/02/my_warm_winter_1.shtml	2012/07/24 08:36:57
http://news21.jrn.columbia.edu/?p=101	2012/07/24 08:37:09
http://education.uncc.edu/strategicplan/post/Second-Draft-College-of-Education-Goals-2010-2015.aspx	2012/07/24 08:38:17
http://career.ucsb.edu/blog/post/Dealing-with-Job-Rejection.aspx	2012/07/24 08:39:31
http://newscenter.blogs.wfu.edu/2009/05/18/barclay-earns-a-bs/	2012/07/24 08:40:17
http://blog.photography.si.edu/2009/03/24/family-vacation/	2012/07/24 08:40:38
http://blogs.bgsu.edu/amykt/2010/01/14/finding-a-client/	2012/07/24 08:40:55
http://medcom.uiowa.edu/facstaff/2008/02/26/ui-quickcare-opens-to-serve-after-hours-needs/	2012/07/24 08:40:57
http://www.mtmercy.edu/magazine/about/from-the-editor/anatomy-of-a-photo-shoot/	2012/07/24 08:40:58
http://shallcro.people.si.umich.edu/wordpress/?p=10	2012/07/24 08:41:33
http://ajoseph.blog.uvm.edu/2009/10/uvm_dining.html	2012/07/24 08:41:50
http://faculty.ncf.edu/blogs/gilchrist/2009/06/22/welcome/	2012/07/24 08:41:52
http://news.lib.ncsu.edu/als/2010/02/09/new-books-in-agriculture-and-life-sciences-20/	2012/07/24 08:42:42
http://oralhistory.blogs.lib.lsu.edu/2009/12/22/when-boys-began-to-leave-louisiana-recalls-wwii/	2012/07/24 08:43:01
http://students.sessions.edu/?page=1451	2012/07/24 08:43:55
http://support.jtsa.edu/site/R?i=5an6q9LlbV53zDMKgPOATA..	2012/07/24 08:44:17
http://jb89.blogs.wm.edu/2009/05/26/starting-my-journey/	2012/07/24 08:44:22
http://itech.dickinson.edu/southasian/?p=125	2012/07/24 08:44:41
http://blogs.lvc.edu/GS/post/TV-Giants-Are-Outsourcing-More-Manufacturing.aspx	2012/07/24 08:44:42
http://blogs.middlebury.edu/hlthprofs/2010/01/19/advice-on-volunteering-overseas-without-paying-a-fee/	2012/07/24 08:45:05
http://cactus.nci.nih.gov/blog/?p=136	2012/07/24 08:45:58
http://drzaius.ics.uci.edu/blogs/setbang/2006/06/the_ark_of_the_covenant.html	2012/07/24 08:47:43
http://www.csbs.utah.edu/blog/?p=1	2012/07/24 08:47:43
http://www.cs.umd.edu/class/spring2006/cmsc424/RAID-6.pdf	2012/07/24 08:49:10
http://blogs.law.emory.edu/price/2009/07/29/new-review-in-trial-magazine-of-the-american-association-of-justice/	2012/07/24 08:49:16
http://ctl.blog.uvm.edu/2006/03/welcome_to_the_ctl_blog.html	2012/07/24 08:49:20
http://news.haverford.edu/blogs/cairo/2009/01/29/night-7-on-the-sorrow-of-not-knowing-arabic/	2012/07/24 08:49:50
http://stlr.stanford.edu/2007/01/a_first_principles_approach_to.html	2012/07/24 08:50:56
http://www.hawaii.edu/cjs/?p=670	2012/07/24 08:51:47
http://por.sps.upi.edu/?p=48	2012/07/24 08:52:24
http://gorloktv.webster.edu/?p=260	2012/07/24 08:54:42
http://personal-pages.lvc.edu/sayers-blog/post/A-ride-on-on-Auto-Rickshaw.aspx	2012/07/24 08:55:07
http://news.southtexascollege.edu/?p=1124	2012/07/24 08:56:26
http://sites.unc.edu/2006/02/technology_getting_under_your.html	2012/07/24 08:56:58
http://personal-pages.lvc.edu/sayers-blog/post/almost-stranded-and-a-pleasent-discovery.aspx	2012/07/24 08:57:03
http://personal-pages.lvc.edu/sayers-blog/post/Two-Conference-Stories.aspx	2012/07/24 08:57:36
http://undergraduatedean.duke.edu/2009/03/fields-of-dreams/	2012/07/24 08:59:59
http://career.ucsb.edu/blog/post/Putting-an-End-to-Pre-Graduation-Anxiety.aspx	2012/07/24 17:00:45
http://agblog.ok.gov/2010/01/21/oklahoma-deer-still-free-of-cwd/	2012/07/24 17:01:06
http://agblog.ok.gov/2009/08/17/pesticide-applicators-must-carry-insurance-new-rule-became-effective-july-1/	2012/07/24 17:01:37
http://healthit.hhs.gov/blog/onc/index.php/2009/12/02/beacon-communities-a-proving-ground-for-health-it/	2012/07/24 17:01:53
http://personal-pages.lvc.edu/sayers-blog/post/Sabzi-(Vegetable)-Market-in-Gaya.aspx	2012/07/24 17:02:11
http://agblog.ok.gov/2009/09/09/new-food-safety-website-announced/	2012/07/24 17:02:26
http://www.cio.wisc.edu/blog/post/UW-Law-Days.aspx	2012/07/24 17:03:10
http://republicanleader.house.gov/blog/?p=191	2012/07/24 17:04:06
http://www.cio.wisc.edu/blog/post/Challenging-Budget-Times-Bring-Opportunities.aspx	2012/07/24 17:04:25
http://blogs.sos.wa.gov/FromOurCorner/index.php/2009/12/holiday-giving-tip-no-4-2/	2012/07/24 17:04:45
http://agblog.ok.gov/2009/01/30/fire-danger-over-not-yet/	2012/07/24 17:04:47
http://agblog.ok.gov/2008/11/18/fire-season-is-here/	2012/07/24 17:06:16
http://paradise.utah.gov/?p=257	2012/07/24 17:06:22
http://agblog.ok.gov/2009/02/02/county-burn-ban-information-as-of-1-pm-today/	2012/07/24 17:06:40
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/07/new-voter-registration-deadlines-kicking-in/	2012/07/24 17:07:32
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/09/archives-workshops/	2012/07/24 17:07:40
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/09/alexander-stepping-down-as-chief-justice/	2012/07/24 17:08:17
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/10/high-court-continues-ban-on-releasing-r-71-petitions/	2012/07/24 17:08:35
http://blogs.lvc.edu/Students/Mvw001/post/Twinkle-Twinkle-Lesson.aspx	2012/07/24 17:09:06
http://agblog.ok.gov/2009/09/03/feed-with-excessive-aflatoxin-levels-dangerous-to-livestock/	2012/07/24 17:11:25
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/05/faster-faster-king-pierce-voting-systems-green-lighted/comment-page-1/	2012/07/24 17:11:32
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/08/r-71-update-almost-111000-signatures-approved/comment-page-1/	2012/07/24 17:11:51
http://blogs.musc.edu/womenspeak/post/2010/01/MUSC-opens-new-mammography-suite-in-the-North-Area.aspx	2012/07/24 17:12:56
http://blogs.sos.wa.gov/FromOurCorner/index.php/2009/11/pierce-council-still-hearts-polling-places/	2012/07/24 17:13:10
http://agblog.ok.gov/2009/04/23/red-flag-fire-warning-for-sw-oklahoma/	2012/07/24 17:13:28
http://agblog.ok.gov/2009/02/02/certified-crop-advisor-program-brings-professional-assistance-to-producers/	2012/07/24 17:15:47
http://agblog.ok.gov/2009/01/28/chefs-pressing-president-obama-to-support-local-foods/	2012/07/24 17:16:16
http://agblog.ok.gov/2009/12/10/veterianarians-called-first-line-of-defense-against-introduced-animal-diseases/	2012/07/24 17:16:23
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/07/eyman-comes-clean-i-1033-petitions-sport-low-error-rate/	2012/07/24 17:17:22
http://agblog.ok.gov/2009/04/09/fire-situation-report-%E2%80%93-april-9-2009/	2012/07/24 17:18:17
http://agblog.ok.gov/2008/11/18/world-quarter-horse-show-is-on-in-okc/	2012/07/24 17:19:05
http://www.bauer.uh.edu/BauerBlog/post/2007/11/Bauer-Tech-Fair.aspx	2012/07/24 17:19:17
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/08/r-71-qualifying-for-november-statewide-vote/comment-page-1/	2012/07/24 17:19:33
http://agblog.ok.gov/2009/10/24/nebraska-cattle-feeder-offers-her-views-on-the-realities-of-animal-husbandry/	2012/07/24 17:19:59
http://clone.mit.edu/abelsan/post/Doctore28099s-Web-Visits.aspx	2012/07/24 17:20:08
http://republicanleader.house.gov/blog/?p=234	2012/07/24 17:21:07
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/08/r-71-thursday-update-50k-and-counting/comment-page-1/	2012/07/24 17:21:25
http://agblog.ok.gov/2009/03/30/oklahoma-city-schools-enjoy-made-in-oklahoma/	2012/07/24 17:22:09
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/03/green-light-elections-bills-advancing/	2012/07/24 17:22:21
http://dgdc.blogs.delaware.gov/2009/12/30/degis-2010-presentations-6/	2012/07/24 17:22:58
http://education.uncc.edu/strategicplan/post/2010-2015-Goals-Draft-3.aspx	2012/07/24 17:24:26
http://republicanleader.house.gov/blog/?p=444	2012/07/24 17:25:02
http://personal-pages.lvc.edu/sayers-blog/post/Chandni-Chowk-2.aspx	2012/07/24 17:25:03
http://agblog.ok.gov/2009/05/12/the-made-in-oklahoma-coalition-launches-paper-towels-along-with-first/	2012/07/24 17:25:49
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/02/yes-you-count-bucky/	2012/07/24 17:26:51
http://republicanleader.house.gov/blog/?p=405	2012/07/24 17:27:51
http://agblog.ok.gov/2008/12/11/ag-dept-readies-for-disasterdisease-national-training-program/	2012/07/24 17:28:15
http://www.bauer.uh.edu/BauerBlog/post/2007/11/How-About-This.aspx	2012/07/24 17:28:24
http://agblog.ok.gov/2009/04/08/seaboard-foods-wins-governors-export-award/	2012/07/24 17:28:38
http://career.ucsb.edu/blog/post/T-of-A.aspx	2012/07/24 17:30:12
http://www.cio.wisc.edu/blog/post/Cyber-Security-Awareness-Month.aspx	2012/07/24 17:30:38
http://www.sa.ucsb.edu/women/blog/post/Vice-President-Biden-on-the-Intl-Day-for-Elimination-of-Violence-Against-Women.aspx	2012/07/24 17:30:51
http://blogs.sos.wa.gov/FromOurCorner/index.php/2010/01/9th-circuit-throws-out-wa-ban-on-felon-voting/comment-page-1/	2012/07/24 17:31:18
http://blogs.musc.edu/womenspeak/post/2009/01/Where%E2%80%99s-my-Mojo-a-Review-of-Female-Sexual-Dysfunction.aspx	2012/07/24 17:31:34
http://agblog.ok.gov/2009/02/09/guidelines-offered-for-new-air-emissions-rule/	2012/07/24 17:31:35
http://itss.br.psu.edu/Blog/post/2008/11/18/Welcome-to-the-ITSS-Blog.aspx	2012/07/24 17:31:54
http://nnlm.gov/gmr/blog/2010/01/07/u-of-m-health-science-librarians-get-in-the-spirit/	2012/07/24 17:33:01
http://republicanleader.house.gov/blog/?p=180	2012/07/24 17:33:29
http://agblog.ok.gov/2009/04/20/fire-situation-report-%E2%80%93-april-20-2009/	2012/07/24 17:33:45
http://agblog.ok.gov/2009/03/18/website-describes-problems-of-abandoned-horses/	2012/07/24 17:34:21
http://www.bauer.uh.edu/BauerBlog/post/2007/11/Mac,-Vista-or-Open-Source.aspx	2012/07/24 17:35:53
http://blogs.sos.wa.gov/FromOurCorner/index.php/2009/12/digital-archives-top-10-treasures/	2012/07/24 17:37:03
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/06/nobles-successor-all-comers-to-clash-in-kingco/	2012/07/24 17:37:21
http://blogs.sos.wa.gov/FromOurCorner/index.php/2010/01/happy-100th-birthday-gov-rosellini/	2012/07/24 17:37:55
http://nnlm.gov/sea/newsletter/?p=1018	2012/07/24 17:38:27
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/08/r-71-signature-check-nears-halfway-point/	2012/07/24 17:38:54
http://agblog.ok.gov/2010/01/08/2009-usda-livestock-payment-applications-due-jan-30th/	2012/07/24 17:39:25
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/09/rfrom-your-corner-coupevilles-name/	2012/07/24 17:40:12
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/08/5-questions-about-the-r-71-check-whats-that-you-signed/	2012/07/24 17:40:35
http://healthit.hhs.gov/blog/onc/index.php/2009/12/07/marking-the-road-ahead/	2012/07/24 17:40:57
http://agblog.ok.gov/2010/01/21/state-conservation-meeting-seeks-exhibitors/	2012/07/24 17:41:20
http://nnlm.gov/psr/newsletter/?p=1697	2012/07/24 17:43:01
http://career.ucsb.edu/blog/post/Getting-Involved-on-Campus-and-at-Work.aspx	2012/07/24 17:43:20
http://win7.mit.edu/post/Welcome!.aspx	2012/07/24 17:44:15
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/06/bring-your-sons-daughters-to-work-day/	2012/07/24 17:44:37
http://blogs.secstate.wa.gov/FromOurCorner/?p=3845	2012/07/24 17:48:27
http://agblog.ok.gov/2009/04/29/usda-seeks-applications-for-cooperative-development-center-grants/	2012/07/24 17:48:43
http://dgdc.blogs.delaware.gov/2009/10/02/2009-tiger-shapefiles-released/	2012/07/24 17:48:45
http://republicanleader.house.gov/blog/?p=173	2012/07/24 17:49:04
http://blogs.sos.wa.gov/FromOurCorner/index.php/2009/11/r-71-folo-no-gay-marriage-bill-or-court-action-expected-in-2010/	2012/07/24 17:50:06
http://blogs.sos.wa.gov/FromOurCorner/index.php/2009/11/mail-in-part-ii-governor-calls-for-speedier-vote-counts/	2012/07/24 17:50:31
http://agblog.ok.gov/2009/11/02/secretary-peach-producers-must-stick-together/	2012/07/24 17:51:23
http://agblog.ok.gov/2009/02/06/fire-activity-light-in-protection-area-but-western-oklahoma-active/	2012/07/24 17:52:37
http://blogs.secstate.wa.gov/FromOurCorner/index.php/2009/07/unredacted-new-clint-eastwood-flick/	2012/07/24 17:53:32
http://agblog.ok.gov/2009/02/26/morrison-teacher-named-ag-in-the-classroom-teacher-of-the-year/	2012/07/24 17:53:53
http://agblog.ok.gov/2009/02/02/two-more-counties-add-burn-bans/	2012/07/24 17:54:02
